"state_name","latitude","longitude","AQI"
"Maryland",39.17380275,-76.74147105,109
"Maryland",39.17380275,-76.74147105,13
"Maryland",39.17380275,-76.74147105,30
"Maryland",39.17380275,-76.74147105,138
"Maryland",39.17380275,-76.74147105,4
"Maryland",39.17380275,-76.74147105,65
"Maryland",39.17380275,-76.74147105,112
"Maryland",39.17380275,-76.74147105,113
"Maryland",39.17380275,-76.74147105,15
"Maryland",39.17380275,-76.74147105,75
"Maryland",39.17380275,-76.74147105,3
"Maryland",39.17380275,-76.74147105,22
"Maryland",39.17380275,-76.74147105,5
"Maryland",39.17380275,-76.74147105,13
"Maryland",39.17380275,-76.74147105,110
"Maryland",39.17380275,-76.74147105,14
"Maryland",39.17380275,-76.74147105,10
"Maryland",39.17380275,-76.74147105,26
"Maryland",39.17380275,-76.74147105,4
"Maryland",39.17380275,-76.74147105,20
"Maryland",39.17380275,-76.74147105,8
"Maryland",39.17380275,-76.74147105,40
"Maryland",39.17380275,-76.74147105,174
"Maryland",39.17380275,-76.74147105,24
"Maryland",39.17380275,-76.74147105,19
"Maryland",39.17380275,-76.74147105,5
"Maryland",39.17380275,-76.74147105,13
"Maryland",39.17380275,-76.74147105,7
"Maryland",39.17380275,-76.74147105,41
"Maryland",39.17380275,-76.74147105,50
"Maryland",39.17380275,-76.74147105,22
"Maryland",39.17380275,-76.74147105,14
"Maryland",39.17380275,-76.74147105,30
"Maryland",39.17380275,-76.74147105,7
"Maryland",39.17380275,-76.74147105,170
"Maryland",39.17380275,-76.74147105,1
"Maryland",39.17380275,-76.74147105,29
"Maryland",39.17380275,-76.74147105,1
"Maryland",39.17380275,-76.74147105,1
"Maryland",39.17380275,-76.74147105,10
"Maryland",39.17380275,-76.74147105,7
"Maryland",39.17380275,-76.74147105,134
"Maryland",39.17380275,-76.74147105,5
"Maryland",39.17380275,-76.74147105,21
"Maryland",39.17380275,-76.74147105,12
"Maryland",39.17380275,-76.74147105,48
"Maryland",39.17380275,-76.74147105,51
"Maryland",39.17380275,-76.74147105,13
"Maryland",39.17380275,-76.74147105,7
"Maryland",39.17380275,-76.74147105,15
"Maryland",39.17380275,-76.74147105,2
"Maryland",39.17380275,-76.74147105,1
"Maryland",39.17380275,-76.74147105,14
"Maryland",39.17380275,-76.74147105,10
"Maryland",39.17380275,-76.74147105,56
"Maryland",39.17380275,-76.74147105,12
"Maryland",39.17380275,-76.74147105,4
"Maryland",39.17380275,-76.74147105,9
"Maryland",39.17380275,-76.74147105,4
"Maryland",39.17380275,-76.74147105,10
"Maryland",39.17380275,-76.74147105,29
"Maryland",39.17380275,-76.74147105,5
"Maryland",39.17380275,-76.74147105,6
"Maryland",39.17380275,-76.74147105,11
"Maryland",39.17380275,-76.74147105,2
"Maryland",39.17380275,-76.74147105,49
"Maryland",39.17380275,-76.74147105,11
"Maryland",39.17380275,-76.74147105,1
"Maryland",39.17380275,-76.74147105,4
"Maryland",39.17380275,-76.74147105,5
"Maryland",39.17380275,-76.74147105,18
"Maryland",39.17380275,-76.74147105,23
"Maryland",39.17380275,-76.74147105,5
"Maryland",39.17380275,-76.74147105,27
"Maryland",39.17380275,-76.74147105,4
"Maryland",39.17380275,-76.74147105,16
"Maryland",39.17380275,-76.74147105,31
"Maryland",39.17380275,-76.74147105,119
"Maryland",39.17380275,-76.74147105,48
"Maryland",39.17380275,-76.74147105,10
"Maryland",39.17380275,-76.74147105,2
"Maryland",39.17380275,-76.74147105,24
"Maryland",39.17380275,-76.74147105,34
"Maryland",39.17380275,-76.74147105,10
"Maryland",39.17380275,-76.74147105,23
"Maryland",39.17380275,-76.74147105,10
"Maryland",39.17380275,-76.74147105,15
"Maryland",39.17380275,-76.74147105,67
"Maryland",39.17380275,-76.74147105,96
"Maryland",39.17380275,-76.74147105,81
"Maryland",39.17380275,-76.74147105,54
"Maryland",39.17380275,-76.74147105,7
"Maryland",39.17380275,-76.74147105,10
"Maryland",39.17380275,-76.74147105,104
"Maryland",39.17380275,-76.74147105,17
"Maryland",39.17380275,-76.74147105,11
"Maryland",39.17380275,-76.74147105,8
"Maryland",39.17380275,-76.74147105,2
"Maryland",39.17380275,-76.74147105,14
"Maryland",39.17380275,-76.74147105,6
"Maryland",39.17380275,-76.74147105,4
"Maryland",39.17380275,-76.74147105,22
"Maryland",39.17380275,-76.74147105,3
"Maryland",39.17380275,-76.74147105,11
"Maryland",39.17380275,-76.74147105,1
"Maryland",39.17380275,-76.74147105,12
"Maryland",39.17380275,-76.74147105,14
"Maryland",39.17380275,-76.74147105,21
"Massachusetts",42.2163455555556,-71.4450113888889,1
"Massachusetts",42.2163455555556,-71.4450113888889,73
"Massachusetts",42.2163455555556,-71.4450113888889,71
"Massachusetts",42.2163455555556,-71.4450113888889,12
"Massachusetts",42.2163455555556,-71.4450113888889,21
"Massachusetts",42.2163455555556,-71.4450113888889,14
"Massachusetts",42.2163455555556,-71.4450113888889,12
"Massachusetts",42.2163455555556,-71.4450113888889,3
"Massachusetts",42.2163455555556,-71.4450113888889,141
"Massachusetts",42.2163455555556,-71.4450113888889,14
"Massachusetts",42.2163455555556,-71.4450113888889,45
"Massachusetts",42.2163455555556,-71.4450113888889,4
"Massachusetts",42.2163455555556,-71.4450113888889,9
"Massachusetts",42.2163455555556,-71.4450113888889,12
"Massachusetts",42.2163455555556,-71.4450113888889,5
"Massachusetts",42.2163455555556,-71.4450113888889,22
"Massachusetts",42.2163455555556,-71.4450113888889,1
"Massachusetts",42.2163455555556,-71.4450113888889,18
"Massachusetts",42.2163455555556,-71.4450113888889,29
"Massachusetts",42.2163455555556,-71.4450113888889,20
"Massachusetts",42.2163455555556,-71.4450113888889,4
"Massachusetts",42.2163455555556,-71.4450113888889,1
"Massachusetts",42.2163455555556,-71.4450113888889,9
"Massachusetts",42.2163455555556,-71.4450113888889,32
"Massachusetts",42.2163455555556,-71.4450113888889,27
"Massachusetts",42.2163455555556,-71.4450113888889,153
"Massachusetts",42.2163455555556,-71.4450113888889,25
"Massachusetts",42.2163455555556,-71.4450113888889,70
"Massachusetts",42.2163455555556,-71.4450113888889,23
"Massachusetts",42.2163455555556,-71.4450113888889,140
"Massachusetts",42.2163455555556,-71.4450113888889,14
"Massachusetts",42.2163455555556,-71.4450113888889,25
"Massachusetts",42.2163455555556,-71.4450113888889,160
"Massachusetts",42.2163455555556,-71.4450113888889,114
"Massachusetts",42.2163455555556,-71.4450113888889,5
"Massachusetts",42.2163455555556,-71.4450113888889,36
"Massachusetts",42.2163455555556,-71.4450113888889,66
"Massachusetts",42.2163455555556,-71.4450113888889,10
"Massachusetts",42.2163455555556,-71.4450113888889,6
"Massachusetts",42.2163455555556,-71.4450113888889,24
"Massachusetts",42.2163455555556,-71.4450113888889,3
"Massachusetts",42.2163455555556,-71.4450113888889,37
"Massachusetts",42.2163455555556,-71.4450113888889,37
"Massachusetts",42.2163455555556,-71.4450113888889,10
"Massachusetts",42.2163455555556,-71.4450113888889,4
"Massachusetts",42.2163455555556,-71.4450113888889,97
"Massachusetts",42.2163455555556,-71.4450113888889,17
"Massachusetts",42.2163455555556,-71.4450113888889,17
"Massachusetts",42.2163455555556,-71.4450113888889,19
"Massachusetts",42.2163455555556,-71.4450113888889,43
"Massachusetts",42.2163455555556,-71.4450113888889,72
"Massachusetts",42.2163455555556,-71.4450113888889,6
"Massachusetts",42.2163455555556,-71.4450113888889,12
"Massachusetts",42.2163455555556,-71.4450113888889,49
"Massachusetts",42.2163455555556,-71.4450113888889,27
"Massachusetts",42.2163455555556,-71.4450113888889,12
"Massachusetts",42.2163455555556,-71.4450113888889,170
"Massachusetts",42.2163455555556,-71.4450113888889,48
"Massachusetts",42.2163455555556,-71.4450113888889,47
"Massachusetts",42.2163455555556,-71.4450113888889,4
"Massachusetts",42.2163455555556,-71.4450113888889,10
"Massachusetts",42.2163455555556,-71.4450113888889,12
"Massachusetts",42.2163455555556,-71.4450113888889,114
"Massachusetts",42.2163455555556,-71.4450113888889,16
"Massachusetts",42.2163455555556,-71.4450113888889,80
"Massachusetts",42.2163455555556,-71.4450113888889,71
"Massachusetts",42.2163455555556,-71.4450113888889,17
"Massachusetts",42.2163455555556,-71.4450113888889,84
"Massachusetts",42.2163455555556,-71.4450113888889,4
"Massachusetts",42.2163455555556,-71.4450113888889,2
"Massachusetts",42.2163455555556,-71.4450113888889,132
"Massachusetts",42.2163455555556,-71.4450113888889,22
"Massachusetts",42.2163455555556,-71.4450113888889,38
"Massachusetts",42.2163455555556,-71.4450113888889,8
"Massachusetts",42.2163455555556,-71.4450113888889,32
"Massachusetts",42.2163455555556,-71.4450113888889,60
"Massachusetts",42.2163455555556,-71.4450113888889,41
"Massachusetts",42.2163455555556,-71.4450113888889,2
"Massachusetts",42.2163455555556,-71.4450113888889,12
"Massachusetts",42.2163455555556,-71.4450113888889,99
"Massachusetts",42.2163455555556,-71.4450113888889,94
"Massachusetts",42.2163455555556,-71.4450113888889,3
"Massachusetts",42.2163455555556,-71.4450113888889,19
"Massachusetts",42.2163455555556,-71.4450113888889,2
"Massachusetts",42.2163455555556,-71.4450113888889,15
"Massachusetts",42.2163455555556,-71.4450113888889,22
"Massachusetts",42.2163455555556,-71.4450113888889,82
"Massachusetts",42.2163455555556,-71.4450113888889,2
"Massachusetts",42.2163455555556,-71.4450113888889,41
"Massachusetts",42.2163455555556,-71.4450113888889,29
"Massachusetts",42.2163455555556,-71.4450113888889,5
"Massachusetts",42.2163455555556,-71.4450113888889,17
"Massachusetts",42.2163455555556,-71.4450113888889,103
"Massachusetts",42.2163455555556,-71.4450113888889,7
"Massachusetts",42.2163455555556,-71.4450113888889,60
"Massachusetts",42.2163455555556,-71.4450113888889,74
"Massachusetts",42.2163455555556,-71.4450113888889,7
"Massachusetts",42.2163455555556,-71.4450113888889,36
"Massachusetts",42.2163455555556,-71.4450113888889,72
"Massachusetts",42.2163455555556,-71.4450113888889,30
"Massachusetts",42.2163455555556,-71.4450113888889,2
"Massachusetts",42.2163455555556,-71.4450113888889,56
"Massachusetts",42.2163455555556,-71.4450113888889,356
"Massachusetts",42.2163455555556,-71.4450113888889,65
"Massachusetts",42.2163455555556,-71.4450113888889,14
"Massachusetts",42.2163455555556,-71.4450113888889,10
"Massachusetts",42.2163455555556,-71.4450113888889,127
"Massachusetts",42.2163455555556,-71.4450113888889,97
"Massachusetts",42.2163455555556,-71.4450113888889,1
"Massachusetts",42.2163455555556,-71.4450113888889,5
"Massachusetts",42.2163455555556,-71.4450113888889,3
"Massachusetts",42.2163455555556,-71.4450113888889,21
"Massachusetts",42.2163455555556,-71.4450113888889,12
"Massachusetts",42.2163455555556,-71.4450113888889,29
"Massachusetts",42.2163455555556,-71.4450113888889,12
"Massachusetts",42.2163455555556,-71.4450113888889,146
"Massachusetts",42.2163455555556,-71.4450113888889,181
"Massachusetts",42.2163455555556,-71.4450113888889,37
"Massachusetts",42.2163455555556,-71.4450113888889,8
"Massachusetts",42.2163455555556,-71.4450113888889,15
"Massachusetts",42.2163455555556,-71.4450113888889,2
"Massachusetts",42.2163455555556,-71.4450113888889,3
"Massachusetts",42.2163455555556,-71.4450113888889,35
"Massachusetts",42.2163455555556,-71.4450113888889,136
"Massachusetts",42.2163455555556,-71.4450113888889,28
"Massachusetts",42.2163455555556,-71.4450113888889,28
"Massachusetts",42.2163455555556,-71.4450113888889,7
"Massachusetts",42.2163455555556,-71.4450113888889,77
"Massachusetts",42.2163455555556,-71.4450113888889,11
"Massachusetts",42.2163455555556,-71.4450113888889,14
"Massachusetts",42.2163455555556,-71.4450113888889,4
"Massachusetts",42.2163455555556,-71.4450113888889,14
"Massachusetts",42.2163455555556,-71.4450113888889,45
"Massachusetts",42.2163455555556,-71.4450113888889,2
"Massachusetts",42.2163455555556,-71.4450113888889,48
"Massachusetts",42.2163455555556,-71.4450113888889,4
"Massachusetts",42.2163455555556,-71.4450113888889,239
"Massachusetts",42.2163455555556,-71.4450113888889,11
"Massachusetts",42.2163455555556,-71.4450113888889,7
"Massachusetts",42.2163455555556,-71.4450113888889,48
"Massachusetts",42.2163455555556,-71.4450113888889,43
"Massachusetts",42.2163455555556,-71.4450113888889,49
"Massachusetts",42.2163455555556,-71.4450113888889,47
"Massachusetts",42.2163455555556,-71.4450113888889,39
"Massachusetts",42.2163455555556,-71.4450113888889,125
"Massachusetts",42.2163455555556,-71.4450113888889,7
"Massachusetts",42.2163455555556,-71.4450113888889,5
"Massachusetts",42.2163455555556,-71.4450113888889,20
"Massachusetts",42.2163455555556,-71.4450113888889,6
"Massachusetts",42.2163455555556,-71.4450113888889,5
"Massachusetts",42.2163455555556,-71.4450113888889,107
"Massachusetts",42.2163455555556,-71.4450113888889,1
"Massachusetts",42.2163455555556,-71.4450113888889,6
"Massachusetts",42.2163455555556,-71.4450113888889,30
"Massachusetts",42.2163455555556,-71.4450113888889,10
"Massachusetts",42.2163455555556,-71.4450113888889,13
"Massachusetts",42.2163455555556,-71.4450113888889,11
"Massachusetts",42.2163455555556,-71.4450113888889,18
"Massachusetts",42.2163455555556,-71.4450113888889,66
"Massachusetts",42.2163455555556,-71.4450113888889,8
"Massachusetts",42.2163455555556,-71.4450113888889,22
"Massachusetts",42.2163455555556,-71.4450113888889,29
"Massachusetts",42.2163455555556,-71.4450113888889,1
"Massachusetts",42.2163455555556,-71.4450113888889,241
"Massachusetts",42.2163455555556,-71.4450113888889,50
"Massachusetts",42.2163455555556,-71.4450113888889,58
"Massachusetts",42.2163455555556,-71.4450113888889,21
"Massachusetts",42.2163455555556,-71.4450113888889,8
"Massachusetts",42.2163455555556,-71.4450113888889,43
"Massachusetts",42.2163455555556,-71.4450113888889,24
"Massachusetts",42.2163455555556,-71.4450113888889,33
"Massachusetts",42.2163455555556,-71.4450113888889,11
"Massachusetts",42.2163455555556,-71.4450113888889,4
"Massachusetts",42.2163455555556,-71.4450113888889,6
"Massachusetts",42.2163455555556,-71.4450113888889,9
"Massachusetts",42.2163455555556,-71.4450113888889,1
"Massachusetts",42.2163455555556,-71.4450113888889,6
"Massachusetts",42.2163455555556,-71.4450113888889,272
"Massachusetts",42.2163455555556,-71.4450113888889,17
"Massachusetts",42.2163455555556,-71.4450113888889,11
"Massachusetts",42.2163455555556,-71.4450113888889,21
"Massachusetts",42.2163455555556,-71.4450113888889,12
"Massachusetts",42.2163455555556,-71.4450113888889,1
"Massachusetts",42.2163455555556,-71.4450113888889,17
"Massachusetts",42.2163455555556,-71.4450113888889,37
"Massachusetts",42.2163455555556,-71.4450113888889,15
"Massachusetts",42.2163455555556,-71.4450113888889,45
"Massachusetts",42.2163455555556,-71.4450113888889,56
"Massachusetts",42.2163455555556,-71.4450113888889,19
"Massachusetts",42.2163455555556,-71.4450113888889,30
"Massachusetts",42.2163455555556,-71.4450113888889,17
"Massachusetts",42.2163455555556,-71.4450113888889,190
"Massachusetts",42.2163455555556,-71.4450113888889,43
"Massachusetts",42.2163455555556,-71.4450113888889,43
"Massachusetts",42.2163455555556,-71.4450113888889,45
"Massachusetts",42.2163455555556,-71.4450113888889,47
"Massachusetts",42.2163455555556,-71.4450113888889,7
"Massachusetts",42.2163455555556,-71.4450113888889,10
"Massachusetts",42.2163455555556,-71.4450113888889,9
"Massachusetts",42.2163455555556,-71.4450113888889,32
"Massachusetts",42.2163455555556,-71.4450113888889,6
"Massachusetts",42.2163455555556,-71.4450113888889,21
"Massachusetts",42.2163455555556,-71.4450113888889,209
"Massachusetts",42.2163455555556,-71.4450113888889,3
"Massachusetts",42.2163455555556,-71.4450113888889,7
"Massachusetts",42.2163455555556,-71.4450113888889,25
"Massachusetts",42.2163455555556,-71.4450113888889,26
"Massachusetts",42.2163455555556,-71.4450113888889,18
"Massachusetts",42.2163455555556,-71.4450113888889,30
"Massachusetts",42.2163455555556,-71.4450113888889,86
"Massachusetts",42.2163455555556,-71.4450113888889,37
"Massachusetts",42.2163455555556,-71.4450113888889,13
"Massachusetts",42.2163455555556,-71.4450113888889,38
"Massachusetts",42.2163455555556,-71.4450113888889,33
"Massachusetts",42.2163455555556,-71.4450113888889,8
"Massachusetts",42.2163455555556,-71.4450113888889,125
"Massachusetts",42.2163455555556,-71.4450113888889,14
"Massachusetts",42.2163455555556,-71.4450113888889,52
"Massachusetts",42.2163455555556,-71.4450113888889,3
"Massachusetts",42.2163455555556,-71.4450113888889,58
"Massachusetts",42.2163455555556,-71.4450113888889,15
"Massachusetts",42.2163455555556,-71.4450113888889,8
"Massachusetts",42.2163455555556,-71.4450113888889,12
"Massachusetts",42.2163455555556,-71.4450113888889,23
"Massachusetts",42.2163455555556,-71.4450113888889,36
"Massachusetts",42.2163455555556,-71.4450113888889,9
"Massachusetts",42.2163455555556,-71.4450113888889,4
"Massachusetts",42.2163455555556,-71.4450113888889,2
"Massachusetts",42.2163455555556,-71.4450113888889,10
"Massachusetts",42.2163455555556,-71.4450113888889,13
"Massachusetts",42.2163455555556,-71.4450113888889,20
"Massachusetts",42.2163455555556,-71.4450113888889,26
"Massachusetts",42.2163455555556,-71.4450113888889,7
"Massachusetts",42.2163455555556,-71.4450113888889,17
"Massachusetts",42.2163455555556,-71.4450113888889,1
"Massachusetts",42.2163455555556,-71.4450113888889,16
"Massachusetts",42.2163455555556,-71.4450113888889,5
"Massachusetts",42.2163455555556,-71.4450113888889,11
"Massachusetts",42.2163455555556,-71.4450113888889,107
"Massachusetts",42.2163455555556,-71.4450113888889,9
"Massachusetts",42.2163455555556,-71.4450113888889,48
"Massachusetts",42.2163455555556,-71.4450113888889,88
"Massachusetts",42.2163455555556,-71.4450113888889,10
"Massachusetts",42.2163455555556,-71.4450113888889,2
"Massachusetts",42.2163455555556,-71.4450113888889,15
"Massachusetts",42.2163455555556,-71.4450113888889,67
"Massachusetts",42.2163455555556,-71.4450113888889,9
"Massachusetts",42.2163455555556,-71.4450113888889,18
"Massachusetts",42.2163455555556,-71.4450113888889,40
"Massachusetts",42.2163455555556,-71.4450113888889,10
"Massachusetts",42.2163455555556,-71.4450113888889,31
"Massachusetts",42.2163455555556,-71.4450113888889,37
"Massachusetts",42.2163455555556,-71.4450113888889,3
"Massachusetts",42.2163455555556,-71.4450113888889,4
"Massachusetts",42.2163455555556,-71.4450113888889,6
"Massachusetts",42.2163455555556,-71.4450113888889,14
"Massachusetts",42.2163455555556,-71.4450113888889,1
"Massachusetts",42.2163455555556,-71.4450113888889,33
"Massachusetts",42.2163455555556,-71.4450113888889,21
"Massachusetts",42.2163455555556,-71.4450113888889,10
"Massachusetts",42.2163455555556,-71.4450113888889,7
"Massachusetts",42.2163455555556,-71.4450113888889,10
"Massachusetts",42.2163455555556,-71.4450113888889,219
"Massachusetts",42.2163455555556,-71.4450113888889,3
"Massachusetts",42.2163455555556,-71.4450113888889,158
"Michigan",43.1147932758621,-84.6092042413793,17
"Michigan",43.1147932758621,-84.6092042413793,39
"Michigan",43.1147932758621,-84.6092042413793,6
"Michigan",43.1147932758621,-84.6092042413793,1
"Michigan",43.1147932758621,-84.6092042413793,103
"Michigan",43.1147932758621,-84.6092042413793,65
"Michigan",43.1147932758621,-84.6092042413793,12
"Michigan",43.1147932758621,-84.6092042413793,25
"Michigan",43.1147932758621,-84.6092042413793,1
"Michigan",43.1147932758621,-84.6092042413793,15
"Michigan",43.1147932758621,-84.6092042413793,63
"Michigan",43.1147932758621,-84.6092042413793,5
"Michigan",43.1147932758621,-84.6092042413793,6
"Michigan",43.1147932758621,-84.6092042413793,25
"Michigan",43.1147932758621,-84.6092042413793,119
"Michigan",43.1147932758621,-84.6092042413793,17
"Michigan",43.1147932758621,-84.6092042413793,43
"Michigan",43.1147932758621,-84.6092042413793,10
"Michigan",43.1147932758621,-84.6092042413793,15
"Michigan",43.1147932758621,-84.6092042413793,6
"Michigan",43.1147932758621,-84.6092042413793,1
"Michigan",43.1147932758621,-84.6092042413793,14
"Michigan",43.1147932758621,-84.6092042413793,2
"Michigan",43.1147932758621,-84.6092042413793,17
"Michigan",43.1147932758621,-84.6092042413793,5
"Michigan",43.1147932758621,-84.6092042413793,91
"Michigan",43.1147932758621,-84.6092042413793,10
"Michigan",43.1147932758621,-84.6092042413793,19
"Michigan",43.1147932758621,-84.6092042413793,9
"Michigan",43.1147932758621,-84.6092042413793,314
"Michigan",43.1147932758621,-84.6092042413793,34
"Michigan",43.1147932758621,-84.6092042413793,3
"Michigan",43.1147932758621,-84.6092042413793,25
"Michigan",43.1147932758621,-84.6092042413793,4
"Michigan",43.1147932758621,-84.6092042413793,13
"Michigan",43.1147932758621,-84.6092042413793,16
"Michigan",43.1147932758621,-84.6092042413793,197
"Michigan",43.1147932758621,-84.6092042413793,7
"Michigan",43.1147932758621,-84.6092042413793,12
"Michigan",43.1147932758621,-84.6092042413793,56
"Michigan",43.1147932758621,-84.6092042413793,3
"Michigan",43.1147932758621,-84.6092042413793,129
"Michigan",43.1147932758621,-84.6092042413793,13
"Michigan",43.1147932758621,-84.6092042413793,2
"Michigan",43.1147932758621,-84.6092042413793,16
"Michigan",43.1147932758621,-84.6092042413793,104
"Michigan",43.1147932758621,-84.6092042413793,33
"Michigan",43.1147932758621,-84.6092042413793,62
"Michigan",43.1147932758621,-84.6092042413793,101
"Michigan",43.1147932758621,-84.6092042413793,25
"Michigan",43.1147932758621,-84.6092042413793,10
"Michigan",43.1147932758621,-84.6092042413793,273
"Michigan",43.1147932758621,-84.6092042413793,33
"Michigan",43.1147932758621,-84.6092042413793,49
"Michigan",43.1147932758621,-84.6092042413793,40
"Michigan",43.1147932758621,-84.6092042413793,17
"Michigan",43.1147932758621,-84.6092042413793,18
"Michigan",43.1147932758621,-84.6092042413793,100
"Michigan",43.1147932758621,-84.6092042413793,45
"Michigan",43.1147932758621,-84.6092042413793,45
"Michigan",43.1147932758621,-84.6092042413793,5
"Michigan",43.1147932758621,-84.6092042413793,18
"Michigan",43.1147932758621,-84.6092042413793,2
"Michigan",43.1147932758621,-84.6092042413793,208
"Michigan",43.1147932758621,-84.6092042413793,2
"Michigan",43.1147932758621,-84.6092042413793,11
"Michigan",43.1147932758621,-84.6092042413793,16
"Michigan",43.1147932758621,-84.6092042413793,243
"Michigan",43.1147932758621,-84.6092042413793,18
"Michigan",43.1147932758621,-84.6092042413793,13
"Michigan",43.1147932758621,-84.6092042413793,5
"Michigan",43.1147932758621,-84.6092042413793,109
"Michigan",43.1147932758621,-84.6092042413793,6
"Michigan",43.1147932758621,-84.6092042413793,157
"Michigan",43.1147932758621,-84.6092042413793,60
"Michigan",43.1147932758621,-84.6092042413793,23
"Michigan",43.1147932758621,-84.6092042413793,96
"Michigan",43.1147932758621,-84.6092042413793,26
"Michigan",43.1147932758621,-84.6092042413793,8
"Michigan",43.1147932758621,-84.6092042413793,13
"Michigan",43.1147932758621,-84.6092042413793,7
"Michigan",43.1147932758621,-84.6092042413793,6
"Michigan",43.1147932758621,-84.6092042413793,8
"Michigan",43.1147932758621,-84.6092042413793,6
"Michigan",43.1147932758621,-84.6092042413793,6
"Michigan",43.1147932758621,-84.6092042413793,52
"Michigan",43.1147932758621,-84.6092042413793,42
"Michigan",43.1147932758621,-84.6092042413793,7
"Michigan",43.1147932758621,-84.6092042413793,15
"Michigan",43.1147932758621,-84.6092042413793,163
"Michigan",43.1147932758621,-84.6092042413793,59
"Michigan",43.1147932758621,-84.6092042413793,1
"Michigan",43.1147932758621,-84.6092042413793,12
"Michigan",43.1147932758621,-84.6092042413793,30
"Michigan",43.1147932758621,-84.6092042413793,176
"Michigan",43.1147932758621,-84.6092042413793,35
"Michigan",43.1147932758621,-84.6092042413793,18
"Michigan",43.1147932758621,-84.6092042413793,14
"Michigan",43.1147932758621,-84.6092042413793,31
"Michigan",43.1147932758621,-84.6092042413793,41
"Michigan",43.1147932758621,-84.6092042413793,39
"Michigan",43.1147932758621,-84.6092042413793,83
"Michigan",43.1147932758621,-84.6092042413793,5
"Michigan",43.1147932758621,-84.6092042413793,7
"Michigan",43.1147932758621,-84.6092042413793,16
"Michigan",43.1147932758621,-84.6092042413793,14
"Michigan",43.1147932758621,-84.6092042413793,92
"Michigan",43.1147932758621,-84.6092042413793,149
"Michigan",43.1147932758621,-84.6092042413793,2
"Michigan",43.1147932758621,-84.6092042413793,7
"Michigan",43.1147932758621,-84.6092042413793,27
"Michigan",43.1147932758621,-84.6092042413793,86
"Michigan",43.1147932758621,-84.6092042413793,24
"Michigan",43.1147932758621,-84.6092042413793,4
"Michigan",43.1147932758621,-84.6092042413793,17
"Michigan",43.1147932758621,-84.6092042413793,3
"Michigan",43.1147932758621,-84.6092042413793,9
"Michigan",43.1147932758621,-84.6092042413793,35
"Michigan",43.1147932758621,-84.6092042413793,45
"Michigan",43.1147932758621,-84.6092042413793,9
"Michigan",43.1147932758621,-84.6092042413793,91
"Michigan",43.1147932758621,-84.6092042413793,4
"Michigan",43.1147932758621,-84.6092042413793,13
"Michigan",43.1147932758621,-84.6092042413793,4
"Michigan",43.1147932758621,-84.6092042413793,16
"Michigan",43.1147932758621,-84.6092042413793,8
"Michigan",43.1147932758621,-84.6092042413793,3
"Michigan",43.1147932758621,-84.6092042413793,3
"Michigan",43.1147932758621,-84.6092042413793,25
"Michigan",43.1147932758621,-84.6092042413793,141
"Michigan",43.1147932758621,-84.6092042413793,10
"Michigan",43.1147932758621,-84.6092042413793,71
"Michigan",43.1147932758621,-84.6092042413793,58
"Michigan",43.1147932758621,-84.6092042413793,121
"Michigan",43.1147932758621,-84.6092042413793,2
"Michigan",43.1147932758621,-84.6092042413793,11
"Michigan",43.1147932758621,-84.6092042413793,44
"Michigan",43.1147932758621,-84.6092042413793,15
"Michigan",43.1147932758621,-84.6092042413793,267
"Michigan",43.1147932758621,-84.6092042413793,74
"Michigan",43.1147932758621,-84.6092042413793,7
"Michigan",43.1147932758621,-84.6092042413793,3
"Michigan",43.1147932758621,-84.6092042413793,11
"Michigan",43.1147932758621,-84.6092042413793,25
"Michigan",43.1147932758621,-84.6092042413793,26
"Michigan",43.1147932758621,-84.6092042413793,25
"Michigan",43.1147932758621,-84.6092042413793,2
"Michigan",43.1147932758621,-84.6092042413793,26
"Michigan",43.1147932758621,-84.6092042413793,1
"Michigan",43.1147932758621,-84.6092042413793,3
"Michigan",43.1147932758621,-84.6092042413793,51
"Michigan",43.1147932758621,-84.6092042413793,4
"Michigan",43.1147932758621,-84.6092042413793,8
"Michigan",43.1147932758621,-84.6092042413793,37
"Michigan",43.1147932758621,-84.6092042413793,8
"Michigan",43.1147932758621,-84.6092042413793,5
"Michigan",43.1147932758621,-84.6092042413793,13
"Michigan",43.1147932758621,-84.6092042413793,103
"Michigan",43.1147932758621,-84.6092042413793,7
"Michigan",43.1147932758621,-84.6092042413793,83
"Michigan",43.1147932758621,-84.6092042413793,51
"Michigan",43.1147932758621,-84.6092042413793,5
"Michigan",43.1147932758621,-84.6092042413793,19
"Michigan",43.1147932758621,-84.6092042413793,1053
"Michigan",43.1147932758621,-84.6092042413793,24
"Michigan",43.1147932758621,-84.6092042413793,2
"Michigan",43.1147932758621,-84.6092042413793,2
"Michigan",43.1147932758621,-84.6092042413793,65
"Michigan",43.1147932758621,-84.6092042413793,3
"Michigan",43.1147932758621,-84.6092042413793,26
"Michigan",43.1147932758621,-84.6092042413793,45
"Michigan",43.1147932758621,-84.6092042413793,25
"Michigan",43.1147932758621,-84.6092042413793,39
"Michigan",43.1147932758621,-84.6092042413793,11
"Michigan",43.1147932758621,-84.6092042413793,14
"Michigan",43.1147932758621,-84.6092042413793,6
"Michigan",43.1147932758621,-84.6092042413793,193
"Michigan",43.1147932758621,-84.6092042413793,4
"Michigan",43.1147932758621,-84.6092042413793,157
"Michigan",43.1147932758621,-84.6092042413793,45
"Michigan",43.1147932758621,-84.6092042413793,5
"Michigan",43.1147932758621,-84.6092042413793,78
